DATEPRD,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_GAS_VOL,BORE_WAT_VOL,Injection Hours F-4,Water Injection F-4,Injection Hours F-5,Water Injection F-5,Total Water Injection,BORE_OIL_VOL
21-Apr-08,5599,15/9-F-12,24,261.61,105.783,169.285,11.257,31.51978,92.326,74.864,60.689,426345,3,0,0,0,0,0,2752
22-Apr-08,5599,15/9-F-12,24,261.115,105.777,168.946,11.16,31.48301,92.169,74.25,60.547,422379,2,0,0,0,0,0,2737
23-Apr-08,5599,15/9-F-12,24,260.558,105.771,168.698,11.011,31.48727,91.86,73.584,60.253,422115,-14,10,166,0,0,166,2736
24-Apr-08,5599,15/9-F-12,24,260.127,105.769,168.549,10.907,30.81425,91.578,73.696,59.938,474459,94,24,3565,0,0,3565,2730
25-Apr-08,5599,15/9-F-12,24,260.523,105.781,168.745,10.937,31.49891,91.778,74.271,60.089,480457,4,24,6917,0,0,6917,2728
26-Apr-08,5599,15/9-F-12,24,261.141,105.794,168.901,10.915,31.41246,92.24,73.417,60.553,481823,4,18.65,6618,0,0,6618,2747
27-Apr-08,5599,15/9-F-12,15.96,260.417,105.816,169.706,11.6,31.48973,90.712,75.758,58.911,350826,3,15.96,4507,0,0,4507,1986
28-Apr-08,5599,15/9-F-12,10.605,262.0535,105.659,172.1955,6.726,28.666415,89.8585,63.636,59.5085,220825,4,0,0,0,0,0,1266.5
29-Apr-08,5599,15/9-F-12,5.25,263.69,105.502,174.685,1.852,25.8431,89.005,51.514,60.106,90824,5,5,1450,0,0,1450,547
30-Apr-08,5599,15/9-F-12,24,261.282,105.78,170.419,7.151,32.54397,90.862,68.966,58.917,459765,14,21.04,6530,0,0,6530,3012
01-May-08,5599,15/9-F-12,24,260.789,105.839,170.119,10.634,33.43435,90.67,74.21,58.502,471210,3,24,6999,0,0,6999,3168
02-May-08,5599,15/9-F-12,24,261.179,105.853,170.408,11.451,33.39043,90.772,75.907,58.589,486368,4,23.23,6761,0,0,6761,3164
03-May-08,5599,15/9-F-12,24,261.609,105.863,170.549,11.855,33.37373,91.06,76.329,58.884,474305,4,23.83,7389,0,0,7389,3173
04-May-08,5599,15/9-F-12,24,262.088,105.873,170.717,12.023,33.37489,91.371,75.438,59.198,493120,4,24,8000,0,0,8000,3189
05-May-08,5599,15/9-F-12,24,262.653,105.882,170.937,12.269,33.30928,91.716,76.316,59.754,491323,4,22.75,6492,0,0,6492,3187
06-May-08,5599,15/9-F-12,24,263.043,105.887,171.237,12.532,33.22143,91.807,77.025,60.095,489872,4,24,7008,0,0,7008,3177
07-May-08,5599,15/9-F-12,24,263.488,105.893,171.385,12.594,33.11139,92.103,77.246,60.383,489343,4,24,7008,0,0,7008,3171
08-May-08,5599,15/9-F-12,24,263.919,105.902,171.522,12.716,33.05832,92.397,77.339,60.489,488607,5,24,7008,0,0,7008,3171
09-May-08,5599,15/9-F-12,24,264.351,105.908,171.572,12.818,33.02385,92.779,77.022,60.511,489394,0,24,7008,0,0,7008,3188
10-May-08,5599,15/9-F-12,24,264.227,105.918,172.649,13.349,34.09644,91.579,77.482,59.2,524276,6,24,7008,0,0,7008,3416
11-May-08,5599,15/9-F-12,24,264.088,105.919,174.476,14.155,35.62917,89.612,78.753,57.06,567340,7,24,7008,0,0,7008,3702
12-May-08,5599,15/9-F-12,24,264.088,105.919,176.444,14.629,36.16034,87.644,79.103,54.964,612762,8,24,7008,0,0,7008,4002
13-May-08,5599,15/9-F-12,24,264.088,105.919,178.22,15.169,37.29413,85.868,79.544,53.009,648381,8,24,7008,0,0,7008,4253
14-May-08,5599,15/9-F-12,24,264.088,105.919,178.342,15.355,38.21142,85.746,79.715,52.887,651573,8,24,7005,0,0,7005,4280
15-May-08,5599,15/9-F-12,24,264.088,105.919,179.661,15.704,39.27145,84.427,80.168,51.215,671085,9,24,7800,0,0,7800,4440
16-May-08,5599,15/9-F-12,24,264.088,105.919,180.64,15.924,40.14758,83.448,80.266,49.36,696343,9,24,7900,0,0,7900,4583
17-May-08,5599,15/9-F-12,24,264.088,105.919,181.259,15.919,40.7275,82.829,80.159,48.653,709992,9,24,8000,0,0,8000,4677
18-May-08,5599,15/9-F-12,24,264.088,105.919,181.248,15.688,40.74857,82.84,80.045,49.25,711700,9,24,8000,0,0,8000,4689
19-May-08,5599,15/9-F-12,24,264.088,105.919,181.16,15.807,40.7554,82.928,80.199,49.683,714081,9,24,8000,0,0,8000,4688
20-May-08,5599,15/9-F-12,24,297.646,72.715,216.382,16.087,42.15901,81.264,80.581,47.851,741920,9,24,8000,0,0,8000,4886
21-May-08,5599,15/9-F-12,24,257.2,39.554,177.029,16.365,43.10056,80.171,80.78,46.695,759589,10,24,8000,0,0,8000,5013
22-May-08,5599,15/9-F-12,24,258.146,106.082,177.926,16.432,43.12246,80.22,80.85,46.744,760577,8,24,7570,0,0,7570,5018
23-May-08,5599,15/9-F-12,24,258.333,106.145,178.13,16.469,43.09233,80.202,81.048,46.719,760297,20,24,6858,0,0,6858,5019
24-May-08,5599,15/9-F-12,24,258.339,106.15,178.167,16.468,43.19541,80.173,81.037,46.689,762333,8020,24,6954,0,0,6954,5034
25-May-08,5599,15/9-F-12,24,258.31,106.156,178.293,16.541,43.33968,80.017,81.195,46.525,764674,8020,24,7710,0,0,7710,5046
26-May-08,5599,15/9-F-12,24,258.316,106.161,178.355,16.287,43.38664,79.961,80.947,46.463,766791,20,24,7924,0,0,7924,5053
27-May-08,5599,15/9-F-12,24,257.975,106.229,178.005,16.174,43.46183,79.97,80.865,46.466,767889,30,24,7780,0,0,7780,5066
28-May-08,5599,15/9-F-12,24,258.424,106.172,178.263,16.017,43.48607,80.16,79.502,46.664,767413,10,24,7780,0,0,7780,5072
29-May-08,5599,15/9-F-12,24,258.457,106.176,178.257,15.987,43.56119,80.2,78.988,46.702,770162,10,24,7892,0,0,7892,5086
30-May-08,5599,15/9-F-12,20.19,260.646,106.158,177.323,15.655,40.12258,83.323,79.737,50.01,589150,7,20.19,6460,0,0,6460,3869
31-May-08,5599,15/9-F-12,0,281.012,104.711,279.665,1.108,0,1.347,21.785,2.335,0,0,0,0,0,0,0,0
01-Jun-08,5599,15/9-F-12,0.5,279.419,104.823,188.029,0.342,16.82769,91.39,22.055,72.697,11729,0,0,0,0,0,0,23
02-Jun-08,5599,15/9-F-12,13.42,259.795,106.149,178.497,9.87,42.49382,81.298,77.772,47.883,603534,8,16,5000,0,0,5000,4020
03-Jun-08,5599,15/9-F-12,24,259.087,106.163,259.087,12.234,43.22176,0,79.213,33.465,755898,10,14.15,4280,0,0,4280,5000
04-Jun-08,5599,15/9-F-12,24,258.464,106.168,257.434,13.167,43.42171,1.03,77.899,32.43,764496,10,24,7825,0,0,7825,5067
05-Jun-08,5599,15/9-F-12,24,258.422,106.175,191.395,13.687,43.41881,67.027,79.603,33.538,768019,10,24,8000,0,0,8000,5040
06-Jun-08,5599,15/9-F-12,24,258.517,106.182,178.214,13.863,43.39667,80.303,79.779,46.818,763389,10,24,8000,0,0,8000,5058
07-Jun-08,5599,15/9-F-12,24,258.634,106.186,178.426,14.044,43.33411,80.208,81.265,46.699,761309,185,24,8000,0,0,8000,5058
08-Jun-08,5599,15/9-F-12,24,258.65,106.192,178.497,14.028,43.39009,80.153,80.787,46.638,761089,10,24,8000,0,0,8000,5070
09-Jun-08,5599,15/9-F-12,24,258.707,106.197,178.449,13.965,43.40013,80.258,80.18,46.742,762130,15,24,8000,0,0,8000,5081
10-Jun-08,5599,15/9-F-12,24,258.758,106.201,178.567,13.904,43.40572,80.192,80.645,46.666,761130,10,19,6185,0,0,6185,5082
11-Jun-08,5599,15/9-F-12,24,258.318,106.195,178.37,13.797,43.44772,79.948,80.433,46.423,760260,10,0,0,0,0,0,5087
12-Jun-08,5599,15/9-F-12,24,257.21,106.179,177.81,13.536,43.46068,79.4,80.327,45.892,757005,10,6.5,2013,0,0,2013,5060
13-Jun-08,5599,15/9-F-12,24,256.563,106.176,177.528,13.376,43.45261,79.035,80.429,45.526,754388,10,24,8250,0,0,8250,5032
14-Jun-08,5599,15/9-F-12,22.67,259.003,106.158,177.314,11.666,38.5365,81.689,77.353,49.276,651120,8,19.5,6594,0,0,6594,4332
15-Jun-08,5599,15/9-F-12,24,256.637,106.191,177.887,13.478,43.71837,78.75,80.817,45.261,763090,10,24,9000,0,0,9000,5088
16-Jun-08,5599,15/9-F-12,24,256.865,106.2,178.031,13.615,43.74744,78.834,80.861,45.331,764343,10,24,8965,0,0,8965,5102
17-Jun-08,5599,15/9-F-12,24,257.122,106.208,177.957,13.572,43.83344,79.166,79.866,45.624,756366,10,24,8976,0,0,8976,5103
18-Jun-08,5599,15/9-F-12,24,257.439,106.215,178.079,13.56,43.81087,79.36,79.732,45.863,765784,7,24,8977,0,0,8977,5135
19-Jun-08,5599,15/9-F-12,24,257.748,106.223,178.273,13.605,42.87523,79.475,79.68,45.958,766176,9,24,8989,0,0,8989,5141
20-Jun-08,5599,15/9-F-12,23.5,259.65,106.208,177.667,12.932,40.89223,81.984,78.968,49.029,702550,10,21.17,7477,0,0,7477,4722
21-Jun-08,5599,15/9-F-12,24,258.762,106.219,178.304,13.704,42.8308,80.459,80.738,47.017,750094,15,24,8928,0,0,8928,5038
22-Jun-08,5599,15/9-F-12,24,258.429,106.234,178.614,13.677,42.81797,79.815,79.341,46.301,769091,11,24,8981,0,0,8981,5147
23-Jun-08,5599,15/9-F-12,24,258.849,106.24,178.795,13.802,43.44097,80.054,80.478,46.553,765622,10,24,9014,0,0,9014,5115
24-Jun-08,5599,15/9-F-12,24,259.124,106.246,179.018,13.986,42.54713,80.106,80.874,46.61,766123,12,24,9009,0,0,9009,5124
25-Jun-08,5599,15/9-F-12,24,259.314,106.252,178.925,14.022,43.48804,80.39,80.024,46.897,767515,12,21.67,8433,0,0,8433,5135
26-Jun-08,5599,15/9-F-12,15.83,259.96,106.248,178.766,13.534,42.24035,81.195,79.571,47.743,639125,10,18.5,6216,0,0,6216,4233
27-Jun-08,5599,15/9-F-12,24,259.662,106.253,179.24,13.923,43.45684,80.422,80.98,46.832,762147,12,24,8911,0,0,8911,5126
28-Jun-08,5599,15/9-F-12,24,259.611,106.258,179.116,14.164,43.49251,80.495,81.106,46.83,711222,12,7.83,2520,0,0,2520,5076
29-Jun-08,5599,15/9-F-12,24,259.687,96.227,179.477,13.964,43.49195,80.21,80.387,47.174,768246,12,22.5,8250,0,0,8250,5121
30-Jun-08,5599,15/9-F-12,24,245.4,80.041,159.676,13.224,39.40927,85.724,79.622,52.963,659343,10,24,9011,0,0,9011,4372
01-Jul-08,5599,15/9-F-12,22.67,264.333,106.188,177.107,11.737,36.96231,87.226,77.109,54.522,599296,9,20.67,7488,0,0,7488,3981
02-Jul-08,5599,15/9-F-12,24,260.34,106.262,179.208,13.296,43.20357,81.132,79.224,48.12,766478,1,24,9129,0,0,9129,5115
03-Jul-08,5599,15/9-F-12,24,260.494,106.269,179.097,14.015,42.98895,81.397,80.075,48.398,762466,15,24,8523,0,0,8523,5084
04-Jul-08,5599,15/9-F-12,24,260.666,106.274,179.351,14.217,42.97349,81.315,81.247,48.295,761637,5,24,8102,0,0,8102,5081
05-Jul-08,5599,15/9-F-12,24,260.792,106.279,179.515,14.284,42.97301,81.278,81.428,48.248,761985,12,24,9168,0,0,9168,5086
06-Jul-08,5599,15/9-F-12,24,260.885,106.284,179.532,14.294,42.98479,81.353,81.382,48.319,762729,16,24,8830,0,0,8830,5088
07-Jul-08,5599,15/9-F-12,24,260.939,106.285,179.438,14.276,43.00275,81.501,81.049,48.468,764020,13,24,9259,0,0,9259,5095
08-Jul-08,5599,15/9-F-12,24,261.152,106.293,179.481,14.24,42.97861,81.671,80.105,48.648,764105,36,24,9259,0,0,9259,5096
09-Jul-08,5599,15/9-F-12,24,261.374,106.297,179.803,14.453,42.94835,81.571,81.684,48.531,762917,12,24,9250,0,0,9250,5094
10-Jul-08,5599,15/9-F-12,21.35,261.49,106.298,179.806,14.519,42.96093,81.684,81.541,48.647,691134,11,9.75,3575,0,0,3575,4622
11-Jul-08,5599,15/9-F-12,13.17,263.098,106.263,178.817,11.929,40.25518,84.282,78.206,51.081,426766,7,4.33,1096,0,0,1096,2856
12-Jul-08,5599,15/9-F-12,6.31,274.831,106.016,174.676,2.791,32.11065,100.155,61.97,68.707,151768,2,1.58,295,0,0,295,687
13-Jul-08,5599,15/9-F-12,24,264.305,106.198,177.039,10.422,47.85813,87.266,79.085,54.693,606054,10,0,0,0,0,0,4169
14-Jul-08,5599,15/9-F-12,23.25,264.456,106.164,175.742,11.077,44.35988,88.715,77.03,56.384,573435,9,0,0,0,0,0,3819
15-Jul-08,5599,15/9-F-12,24,260.22,106.189,176.255,12.679,48.69365,83.965,79.15,51.32,635430,10,9.98,2275,0,0,2275,4305
16-Jul-08,5599,15/9-F-12,24,263.304,106.116,173.532,11.593,44.46811,89.772,78.346,57.626,521164,11,24,9000,0,0,9000,3527
17-Jul-08,5599,15/9-F-12,24,264.58,106.091,172.957,11.111,42.87977,91.623,78.421,59.569,482332,8,24,9065,0,0,9065,3342
18-Jul-08,5599,15/9-F-12,24,265.288,106.078,172.614,10.838,42.0441,92.674,77.956,60.734,474686,13,24,9047,0,0,9047,3216
19-Jul-08,5599,15/9-F-12,24,265.651,106.071,172.479,10.576,41.69155,93.172,77.325,61.224,481831,7,24,9180,0,0,9180,3176
20-Jul-08,5599,15/9-F-12,24,265.733,106.07,172.558,10.462,41.65428,93.175,77.235,61.259,466621,7,24,9048,0,0,9048,3186
21-Jul-08,5599,15/9-F-12,24,265.757,106.07,172.53,10.437,41.6589,93.227,77.007,61.325,466633,7,24,9155,0,0,9155,3183
22-Jul-08,5599,15/9-F-12,24,265.848,106.069,172.603,10.574,41.65539,93.245,77.575,61.335,465212,8,24,9135,0,0,9135,3167
23-Jul-08,5599,15/9-F-12,24,265.846,106.07,172.523,10.534,41.66181,93.323,77.651,61.426,463103,7,22.5,8498,0,0,8498,3149
24-Jul-08,5599,15/9-F-12,24,265.851,106.069,172.551,10.512,41.66942,93.299,77.555,61.019,471104,7,24,9204,0,0,9204,3149
25-Jul-08,5599,15/9-F-12,24,265.911,106.07,172.445,10.445,41.69731,93.466,76.641,60.962,460619,7,24,9177,0,0,9177,3163
26-Jul-08,5599,15/9-F-12,24,266.022,106.071,172.448,10.483,41.6702,93.575,76.676,61.046,461623,7,24,9056,0,0,9056,3145
27-Jul-08,5599,15/9-F-12,24,266.075,106.057,172.474,10.526,41.64633,93.6,76.926,61.052,465308,7,24,9255,0,0,9255,3177
28-Jul-08,5599,15/9-F-12,24,266.154,106.072,172.6,10.617,41.63665,93.554,77.857,60.996,460976,7,24,9274,0,0,9274,3143
29-Jul-08,5599,15/9-F-12,24,265.133,106.087,173.066,10.799,42.95633,92.066,76.712,59.623,490197,11,24,9274,0,0,9274,3346
30-Jul-08,5599,15/9-F-12,24,270.571,106.006,172.046,8.509,33.33069,98.526,71.509,67.01,355647,6,24,9247,0,0,9247,2434
31-Jul-08,5599,15/9-F-12,24,271.248,105.938,173.499,6.121,31.97885,97.748,64.397,66.2,339166,4,24,9165,0,0,9165,2317
01-Aug-08,5599,15/9-F-12,24,267.574,106.064,172.233,9.809,40.14273,95.34,75.224,63.475,436752,5,24,9175,0,0,9175,2976
02-Aug-08,5599,15/9-F-12,24,267.471,106.068,176.968,9.567,38.32368,90.503,72.348,60.195,445349,4,24,9175,0,0,9175,3032
03-Aug-08,5599,15/9-F-12,24,267.482,106.068,172.334,10.136,40.23154,95.148,76.625,63.244,438550,5,24,9222,0,0,9222,2993
04-Aug-08,5599,15/9-F-12,24,267.326,105.991,172.357,10.149,40.14094,94.968,77.266,63.084,452055,5,24,9226,0,0,9226,3093
05-Aug-08,5599,15/9-F-12,24,267.402,106.066,172.433,10.171,40.22204,94.969,77.168,63.066,437721,5,24,7773,0,0,7773,2999
06-Aug-08,5599,15/9-F-12,7.53,267.928,106.062,172.611,10.036,36.88709,95.316,76.142,63.382,135275,1,7.69,2788,0,0,2788,920
07-Aug-08,5599,15/9-F-12,7.255,271.0655,105.974,172.6075,6.335,32.543975,98.4575,69.073,66.2265,123027.5,1,0,0,0,0,0,864
08-Aug-08,5599,15/9-F-12,6.98,274.203,105.886,172.604,2.634,28.20086,101.599,62.004,69.071,110780,1,18,1390,0,0,1390,808
09-Aug-08,5599,15/9-F-12,24,261.384,106.11,175.872,8.87,47.51018,85.512,77.368,52.429,559249,6,24,9086,0,0,9086,4060
10-Aug-08,5599,15/9-F-12,24,259.031,106.158,175.555,11.856,49.18402,83.477,79.31,50.397,603103,7,24,9309,0,0,9309,4349
11-Aug-08,5599,15/9-F-12,24,258.116,106.165,175.493,12.251,49.69052,82.623,78.565,49.488,611781,7,23.8,8892,0,0,8892,4412
12-Aug-08,5599,15/9-F-12,24,256.949,106.174,175.48,12.585,49.43067,81.469,80.061,48.281,616241,7,24,9009,0,0,9009,4418
13-Aug-08,5599,15/9-F-12,24,256.478,106.172,175.228,12.377,50.24218,81.25,80.079,48.085,620813,9,24,9011,0,0,9011,4449
14-Aug-08,5599,15/9-F-12,24,256.923,106.159,174.97,11.902,49.35612,81.954,80.044,48.856,651319,27,24,9010,0,0,9010,4354
15-Aug-08,5599,15/9-F-12,24,254.87,106.183,175.028,12.367,51.23093,79.843,80.526,46.521,673536,48,24,9041,0,0,9041,4499
16-Aug-08,5599,15/9-F-12,24,250.173,106.245,177.045,12.736,57.23161,73.128,80.937,39.57,799525,48,24,9044,0,0,9044,5479
17-Aug-08,5599,15/9-F-12,24,249.005,106.255,176.359,12.537,57.28408,72.646,80.305,39.114,795277,54,24,6834,0,0,6834,5444
18-Aug-08,5599,15/9-F-12,24,247.947,106.252,175.502,12.325,56.92553,72.445,79.888,38.955,810900,18,24,8943,0,0,8943,5374
19-Aug-08,5599,15/9-F-12,24,247.15,106.252,175.016,12.165,56.70427,72.134,80.284,38.671,801346,10,24,9052,0,0,9052,5315
20-Aug-08,5599,15/9-F-12,24,246.261,106.253,174.788,12.12,56.72041,71.474,81.279,38.021,728549,9,24,9085,0,0,9085,4981
21-Aug-08,5599,15/9-F-12,24,248.76,106.212,173.022,11.514,52.22903,75.738,80.184,42.445,647513,8,24,7070,0,0,7070,4450
22-Aug-08,5599,15/9-F-12,24,262.708,105.985,168.541,7.379,34.9762,94.166,73.216,61.583,290174,4,24,9170,0,0,9170,2050
23-Aug-08,5599,15/9-F-12,24,264.053,105.972,168.997,7.146,34.90242,95.056,72.898,62.693,291280,4,24,8954,0,0,8954,2059
24-Aug-08,5599,15/9-F-12,24,265.068,105.974,169.183,7.516,34.9779,95.885,70.991,63.379,294694,4,24,9316,0,0,9316,2080
25-Aug-08,5599,15/9-F-12,24,266.074,105.982,169.561,12.467,34.97059,96.513,70.819,63.996,293955,4,24,9197,0,0,9197,2090
26-Aug-08,5599,15/9-F-12,24,267.071,105.997,170.104,12.684,34.93069,96.966,72.574,64.214,293974,4,23,7481,6.5,1300,8781,2093
27-Aug-08,5599,15/9-F-12,24,267.487,105.993,170.234,12.623,34.77368,97.253,72.262,64.862,295565,40,4,184,9,1718,1902,2084
28-Aug-08,5599,15/9-F-12,23.83,267.099,105.977,170.308,12.494,34.61917,96.79,72.648,64.948,305319,4,18.21,1592,18.21,3092,4684,2087
29-Aug-08,5599,15/9-F-12,24,266.385,105.983,170.193,13.272,35.87947,96.191,73.871,64.215,318561,4,16.54,1048,16.54,2224,3272,2190
30-Aug-08,5599,15/9-F-12,24,266.995,105.972,169.961,12.659,34.84776,97.034,72.28,65.072,297316,2,24,2375,24,3207,5582,2059
31-Aug-08,5599,15/9-F-12,10.5,268.166,105.959,170.564,11.131,30.02816,97.603,69.859,65.825,86537,1,23.83,2460,23.83,2940,5400,625
01-Sep-08,5599,15/9-F-12,24,267.856,105.958,170.312,11.18,34.25806,97.544,69.874,65.589,284059,2,24,2781,24,2791,5572,2029
02-Sep-08,5599,15/9-F-12,9.71,268.141,105.97,170.303,12.515,32.68822,97.838,71.39,65.908,116784,0,21.92,2596,23.54,2674,5270,837
03-Sep-08,5599,15/9-F-12,0,276.507,104.463,169.724,1.742,0,106.783,18.169,75.044,0,0,24,2835,24,2638,5473,0
04-Sep-08,5599,15/9-F-12,0,276.818,104.161,172.181,1.187,0,104.637,14.348,80.955,0,0,24,2873,24,2597,5470,0
05-Sep-08,5599,15/9-F-12,0,277.098,103.975,172.61,0.948,0,104.488,15.508,83.341,0,0,24,3113,24,2524,5637,0
06-Sep-08,5599,15/9-F-12,8.5,270.216,105.659,174.794,2.959,32.43891,95.422,51.116,63.468,105098,0,21.04,3184,21.25,2459,5643,761
07-Sep-08,5599,15/9-F-12,24,268.697,105.961,171.259,8.603,35.50777,97.438,69.261,65.365,304483,1,0,0,0,0,0,2173
08-Sep-08,5599,15/9-F-12,5.71,269.607,105.955,171.045,10.42,30.48369,98.563,70.642,66.531,69031,0,23.13,1930,22.95,3360,5290,500
09-Sep-08,5599,15/9-F-12,0,277.312,104.191,170.39,1.305,0,106.922,19.209,106.81,0,0,21.14,2490,21.14,2395,4885,0
10-Sep-08,5599,15/9-F-12,23.6,273.546,105.557,176.262,2.785,22.26945,97.284,40.061,67.13,173053,2,24,3001,24,2519,5520,1182
11-Sep-08,5599,15/9-F-12,24,260.001,106.061,172.705,12.499,44.18525,87.296,73.901,55.037,592089,7,24,2987,24,2481,5468,4067
12-Sep-08,5599,15/9-F-12,24,259.202,106.062,171.628,14.772,42.83797,87.575,73.408,55.429,550256,6,24,2921,24,2410,5331,3736
13-Sep-08,5599,15/9-F-12,24,256.708,106.066,171.459,15.356,45.71124,85.249,75.053,52.932,593840,5,24,3017,24,2456,5473,4058
14-Sep-08,5599,15/9-F-12,24,255.087,106.067,170.87,15.873,45.8337,84.217,76.836,51.923,589478,6,24,3521,24,2381,5902,4036
15-Sep-08,5599,15/9-F-12,24,253.333,106.068,170.478,15.934,46.24048,82.854,77.654,50.512,590019,6,16.21,2279,17.29,1820,4099,4047
16-Sep-08,5599,15/9-F-12,24,251.532,106.062,169.735,15.835,46.28296,81.797,77.833,49.494,582279,6,0,0,0,0,0,4005
17-Sep-08,5599,15/9-F-12,24,249.432,106.053,168.786,15.61,46.22387,80.647,77.782,48.384,570002,6,0,0,0,0,0,3937
18-Sep-08,5599,15/9-F-12,24,253.179,105.947,168.115,12.015,36.73361,85.064,67.704,53.031,362080,11,0,0,0,0,0,2503
19-Sep-08,5599,15/9-F-12,24,251.716,105.961,167.475,11.704,37.12605,84.241,70.3,52.099,369110,3,10.96,134,12.29,2544,2678,2551
20-Sep-08,5599,15/9-F-12,24,245.816,106.015,166.583,14.003,44.88508,79.232,76.726,47.041,515386,4,24,2737,24,2968,5705,3606
21-Sep-08,5599,15/9-F-12,22.17,245.887,105.994,166.338,12.633,41.21113,79.549,72.974,46.452,407045,4,4.33,697,7.75,1333,2030,2859
22-Sep-08,5599,15/9-F-12,18.29,242.49,106.039,166.233,14.488,45.30538,76.257,77.701,44.1,405958,12,18.38,6153,18.29,2388,8541,2847
23-Sep-08,5599,15/9-F-12,24,241.212,106.048,165.771,14.167,46.17862,75.441,77.734,43.172,520319,14,23.46,4141,21.5,2817,6958,3653
24-Sep-08,5599,15/9-F-12,24,239.903,106.049,165.249,14.585,46.37669,74.654,77.639,42.381,514832,5,22.08,2872,16.04,3090,5962,3629
25-Sep-08,5599,15/9-F-12,24,240.836,106.013,164.537,13.868,44.14644,76.299,76.404,44.116,509448,14,22.17,3640,21.83,2525,6165,3390
26-Sep-08,5599,15/9-F-12,24,237.613,106.048,164.527,14.33,46.80728,73.086,76.391,40.826,507354,19,24,8346,24,2530,10876,3576
27-Sep-08,5599,15/9-F-12,24,239.53,106.03,164.524,13.187,43.36785,75.006,72.715,42.793,456679,29,17.33,7499,21.5,2467,9966,3175
28-Sep-08,5599,15/9-F-12,24,238.215,106.032,164.213,13.597,45.0341,74.001,76.376,41.871,481430,12,24,7736,20.71,2385,10121,3371
29-Sep-08,5599,15/9-F-12,24,236.522,106.046,164.051,13.928,46.55129,72.472,76.908,40.216,497305,7,24,7615,23.79,2361,9976,3512
30-Sep-08,5599,15/9-F-12,24,236.111,106.053,164.052,14.034,46.62032,72.059,77.319,39.901,518528,5,24,7487,24,1900,9387,3627
01-Oct-08,5599,15/9-F-12,24,235.135,106.064,164.013,14.164,47.28816,71.122,77.639,38.805,511856,5,24,7919,24,1579,9498,3607
02-Oct-08,5599,15/9-F-12,24,234.697,106.063,163.754,14.022,47.31026,70.943,77.301,38.626,470881,11,23.75,7374,24,1376,8750,3320
03-Oct-08,5599,15/9-F-12,24,234.165,106.062,163.415,13.827,47.34629,70.75,76.341,38.446,509509,11,24,8293,24,1692,9985,3594
04-Oct-08,5599,15/9-F-12,24,241.525,105.955,164.494,11.016,36.54631,77.03,64.93,45.137,360306,9,14,4307,15.5,1829,6136,2464
05-Oct-08,5599,15/9-F-12,24,233.892,106.044,163.274,12.816,47.0641,70.617,75.262,38.394,477920,11,24,8480,24,2399,10879,3377
06-Oct-08,5599,15/9-F-12,22.33,242.246,105.921,163.306,10.826,36.34842,78.94,70,47.628,295621,7,19,6364,18.67,2150,8514,2127
07-Oct-08,5599,15/9-F-12,24,239.516,105.951,162.371,11.827,40.82481,77.145,71.832,45.629,387130,17,24,8031,24,2402,10433,2726
08-Oct-08,5599,15/9-F-12,24,239.485,105.951,162.414,12.024,40.82666,77.071,73.183,45.501,386724,23,24,9014,2.21,200,9214,2719
09-Oct-08,5599,15/9-F-12,24,239.48,105.951,162.299,12.087,40.82958,77.181,73.137,45.615,385384,31,23.17,7723,19.13,3638,11361,2714
10-Oct-08,5599,15/9-F-12,24,239.417,105.952,162.2,11.956,40.84937,77.217,71.59,45.677,387184,19,23.08,7673,20.58,2610,10283,2720
11-Oct-08,5599,15/9-F-12,24,239.167,105.952,162.23,11.815,40.91507,76.937,71.774,45.239,390609,32,21.58,6740,15.91,2081,8821,2740
12-Oct-08,5599,15/9-F-12,24,238.341,105.972,162.538,12.305,41.85422,75.803,73.331,44.149,400415,27,24,8004,9.93,3374,11378,2825
13-Oct-08,5599,15/9-F-12,24,238.302,105.968,162.358,12.261,41.78594,75.945,73.362,44.27,399787,24,24,9203,24,2861,12064,2828
14-Oct-08,5599,15/9-F-12,24,238.36,105.971,162.438,12.281,41.78983,75.922,74.732,44.265,399680,11,24,9207,4.91,583,9790,2829
15-Oct-08,5599,15/9-F-12,24,238.336,105.974,162.247,12.269,41.8465,76.088,73.774,44.438,400424,24,24,9092,0,0,9092,2825
16-Oct-08,5599,15/9-F-12,24,238.346,105.975,162.307,12.152,41.82764,76.039,74.113,44.348,400175,24,24,9093,0,0,9093,2825
17-Oct-08,5599,15/9-F-12,24,238.306,105.974,162.273,12.133,41.82633,76.032,73.97,44.346,400159,24,23.67,5929,9.43,4653,10582,2832
18-Oct-08,5599,15/9-F-12,19,235.449,105.988,163.436,10.871,43.57938,72.013,70.128,39.899,359282,24,24,6325,19.74,6560,12885,2520
19-Oct-08,5599,15/9-F-12,24,239.876,105.975,162.71,11.931,40.26979,77.166,72.053,45.503,382646,24,24,8012,19.76,5574,13586,2714
20-Oct-08,5599,15/9-F-12,24,240.737,105.95,162.291,11.454,39.72026,78.446,69.858,46.947,377858,23,22,7353,22.17,6311,13664,2664
21-Oct-08,5599,15/9-F-12,24,241.078,105.951,162.37,11.5,39.54749,78.708,70.996,47.204,375510,11,24,6204,24,8026,14230,2653
