,DATEPRD,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_WAT_VOL,Total Injection
2340,2014-10-03,24.0,33.04,100.0,33.04,3.853,160.0,5166.0,13083.0
2341,2014-10-04,24.0,32.546,100.0,32.546,3.812,168.0,5233.0,13222.0
2342,2014-10-05,24.0,32.566,100.0,32.566,3.779,166.0,5300.0,13252.0
2343,2014-10-06,24.0,32.709,100.0,32.709,3.972,165.0,5277.0,12943.0
2344,2014-10-07,24.0,32.819,100.0,32.819,4.077,166.0,5073.0,12603.0
2345,2014-10-08,24.0,32.653,97.91667,32.653,3.901,164.0,5170.0,12530.0
2346,2014-10-09,24.0,32.621,100.0,32.621,3.863,177.0,5160.0,9083.0
2347,2014-10-10,24.0,32.524,100.0,32.524,3.753,180.0,4924.0,12512.0
2348,2014-10-11,24.0,32.604,100.0,32.604,3.865,177.0,4914.0,12513.0
2349,2014-10-12,24.0,32.388,100.0,32.388,3.64,177.0,4912.0,12516.0
2350,2014-10-13,24.0,32.189,100.0,32.189,3.446,175.0,5068.0,12851.0
2351,2014-10-14,24.0,32.257,100.0,32.257,3.495,175.0,5096.0,12927.0
2352,2014-10-15,24.0,32.314,100.0,32.314,3.553,175.0,5033.0,12747.0
2353,2014-10-16,24.0,32.422,100.0,32.422,3.674,174.0,4948.0,12599.0
2354,2014-10-17,24.0,32.547,100.0,32.547,3.804,174.0,4930.0,12552.0
2355,2014-10-18,24.0,32.71,100.0,32.71,3.983,175.0,4926.0,12529.0
2356,2014-10-19,24.0,32.676,100.0,32.676,3.921,175.0,4916.0,12505.0
2357,2014-10-20,24.0,32.388,100.0,32.388,3.621,174.0,4908.0,12492.0
2358,2014-10-21,24.0,32.594,100.0,32.594,3.827,177.0,4896.0,12487.0
2359,2014-10-22,24.0,32.451,100.0,32.451,3.688,176.0,4986.0,12264.0
2360,2014-10-23,24.0,32.743,100.0,32.743,3.999,176.0,4905.0,12567.0
2361,2014-10-24,24.0,32.69,100.0,32.69,3.924,177.0,4948.0,12590.0
2362,2014-10-25,24.0,32.782,100.0,32.782,4.029,179.0,4972.0,12645.0
2363,2014-10-26,25.0,32.823,100.0,32.823,4.057,187.0,5004.0,12704.0
2364,2014-10-27,24.0,32.581,100.0,32.581,3.862,179.0,4957.0,12662.0
2365,2014-10-28,24.0,32.503,100.0,32.503,3.84,179.0,4888.0,12541.0
2366,2014-10-29,24.0,37.009,76.37749,37.009,9.034,160.0,4452.0,11699.0
2367,2014-10-30,24.0,32.605,99.55569,32.605,3.874,177.0,4883.0,10282.0
2368,2014-10-31,24.0,32.595,100.0,32.595,3.863,179.0,4837.0,12317.0
2369,2014-11-01,24.0,32.707,100.0,32.707,3.95,177.0,4803.0,12350.0
2370,2014-11-02,24.0,32.708,100.0,32.708,3.947,180.0,4895.0,12475.0
2371,2014-11-03,24.0,32.628,100.0,32.628,3.854,190.0,4758.0,12559.0
2372,2014-11-04,24.0,32.267,100.0,32.267,3.481,188.0,4786.0,12607.0
2373,2014-11-05,24.0,32.307,100.0,32.307,3.546,185.0,4786.0,12615.0
2374,2014-11-06,24.0,32.7,100.0,32.7,3.955,185.0,4783.0,12621.0
2375,2014-11-07,24.0,32.723,100.0,32.723,4.007,190.0,4772.0,12586.0
2376,2014-11-08,24.0,32.652,100.0,32.652,3.989,189.0,5064.0,12572.0
2377,2014-11-09,24.0,32.645,100.0,32.645,4.022,188.0,5127.0,12693.0
2378,2014-11-10,24.0,32.582,100.0,32.582,3.838,179.0,4988.0,12813.0
2379,2014-11-11,24.0,32.506,100.0,32.506,3.862,186.0,5103.0,12885.0
2380,2014-11-12,24.0,32.763,100.0,32.763,4.12,187.0,4901.0,12883.0
2381,2014-11-13,24.0,32.596,100.0,32.596,3.959,185.0,4812.0,12352.0
2382,2014-11-14,24.0,32.722,100.0,32.722,4.089,184.0,4812.0,12641.0
2383,2014-11-15,24.0,32.773,100.0,32.773,4.127,186.0,4795.0,12644.0
2384,2014-11-16,24.0,32.715,100.0,32.715,4.077,184.0,4869.0,12591.0
2385,2014-11-17,24.0,32.421,100.0,32.421,3.792,181.0,4966.0,9621.0
2386,2014-11-18,24.0,32.446,100.0,32.446,3.826,186.0,4912.0,9418.0
2387,2014-11-19,24.0,32.371,100.0,32.371,3.744,182.0,4799.0,9201.0
2388,2014-11-20,24.0,32.069,100.0,32.069,3.474,184.0,4746.0,9098.0
2389,2014-11-21,24.0,31.966,100.0,31.966,3.393,183.0,4719.0,10291.0
2390,2014-11-22,24.0,32.224,100.0,32.224,3.647,183.0,4716.0,11383.0
2391,2014-11-23,24.0,31.889,100.0,31.889,3.286,176.0,4710.0,11472.0
2392,2014-11-24,8.94,32.501,36.97653,32.501,3.898,51.0,1376.0,8062.0
2393,2014-11-25,0.0,20.693,1.20526,20.693,8.986,0.0,0.0,6091.0
2394,2014-11-26,0.0,31.623,0.96308,31.623,20.588,0.0,0.0,5847.0
2395,2014-11-27,0.0,19.097,0.73928,19.097,9.273,0.0,0.0,5868.0
2396,2014-11-28,5.78,50.511,30.86876,50.511,20.973,59.0,836.0,5656.0
2397,2014-11-29,14.23,83.154,16.57764,83.154,53.789,146.0,828.0,4048.0
2398,2014-11-30,0.0,127.71,1.0066,127.71,97.997,0.0,0.0,5322.0
2399,2014-12-01,0.0,130.912,0.9958,130.912,101.314,0.0,0.0,5656.0
2400,2014-12-02,0.0,132.887,0.9881,132.887,103.233,0.0,0.0,5746.0
2401,2014-12-03,0.0,134.429,0.99383,134.429,104.769,0.0,0.0,5743.0
2402,2014-12-04,0.0,135.702,1.05726,135.702,105.513,0.0,0.0,5125.0
2403,2014-12-05,0.0,136.016,1.18153,136.016,106.393,0.0,0.0,5793.0
2404,2014-12-06,0.0,136.153,1.23656,136.153,106.486,0.0,0.0,5804.0
2405,2014-12-07,0.0,136.224,1.27334,136.224,106.544,0.0,0.0,5744.0
2406,2014-12-08,0.0,136.266,1.34093,136.266,106.589,0.0,0.0,5733.0
2407,2014-12-09,0.0,136.437,1.32495,136.437,106.459,0.0,0.0,5788.0
2408,2014-12-10,0.0,136.606,1.2966,136.606,105.826,0.0,0.0,5322.0
2409,2014-12-11,0.0,136.593,1.29891,136.593,106.929,0.0,0.0,4402.0
2410,2014-12-12,0.0,136.507,1.26329,136.507,106.778,0.0,0.0,4138.0
2411,2014-12-13,0.0,136.363,1.29097,136.363,106.647,0.0,0.0,4708.0
2412,2014-12-14,0.0,136.309,1.26857,136.309,106.609,0.0,0.0,5803.0
2413,2014-12-15,0.0,136.055,1.28872,136.055,106.35,0.0,0.0,5943.0
2414,2014-12-16,0.0,135.986,0.0,135.986,106.283,0.0,0.0,5915.0
2415,2014-12-17,0.0,136.034,0.0,136.034,106.343,0.0,0.0,5893.0
2416,2014-12-18,0.0,136.129,0.0,136.129,107.029,0.0,0.0,5043.0
2417,2014-12-19,0.0,136.156,0.0,136.156,105.788,0.0,0.0,5321.0
2418,2014-12-20,0.0,136.142,0.0,136.142,106.483,0.0,0.0,5855.0
2419,2014-12-21,0.0,136.266,0.0,136.266,106.623,0.0,0.0,5869.0
2420,2014-12-22,0.0,136.379,0.0,136.379,106.734,0.0,0.0,5876.0
2421,2014-12-23,0.0,136.524,1.25297,136.524,106.875,0.0,0.0,5909.0
2422,2014-12-24,0.0,136.67,1.3272,136.67,107.005,0.0,0.0,5864.0
2423,2014-12-25,0.0,136.79,1.18646,136.79,107.122,0.0,0.0,5835.0
2424,2014-12-26,0.0,136.976,1.15102,136.976,107.306,0.0,0.0,5834.0
2425,2014-12-27,0.0,137.153,1.17145,137.153,107.507,0.0,0.0,5910.0
2426,2014-12-28,0.0,137.311,1.1494,137.311,107.647,0.0,0.0,5932.0
2427,2014-12-29,0.0,135.674,1.14671,135.674,105.591,0.0,0.0,2504.0
2428,2014-12-30,0.0,124.687,1.15106,124.687,95.049,0.0,0.0,0.0
2429,2014-12-31,0.0,124.492,1.14137,124.492,94.871,0.0,0.0,3374.0
2430,2015-01-01,9.5,109.868,7.94478,109.868,81.108,15.0,252.0,6283.0
2431,2015-01-02,24.0,90.647,26.50163,90.647,61.728,783.0,226.0,6681.0
2432,2015-01-03,24.0,85.895,27.8686,85.895,56.701,871.0,238.0,6752.0
2433,2015-01-04,24.0,83.78,27.86356,83.78,54.825,855.0,238.0,6798.0
2434,2015-01-05,24.0,83.32,27.83998,83.32,54.207,839.0,236.0,6779.0
2435,2015-01-06,24.0,81.483,28.27995,81.483,52.626,834.0,240.0,6835.0
2436,2015-01-07,24.0,80.828,28.30568,80.828,51.878,859.0,238.0,6873.0
2437,2015-01-08,24.0,79.315,28.31657,79.315,50.228,830.0,234.0,6927.0
2438,2015-01-09,15.67,79.243,20.4557,79.243,50.151,533.0,179.0,4973.0
2439,2015-01-10,20.42,75.266,25.64218,75.266,44.758,786.0,245.0,5713.0
2440,2015-01-11,24.0,61.835,36.20383,61.835,32.005,1070.0,341.0,7059.0
2441,2015-01-12,24.0,71.453,30.25547,71.453,41.652,860.0,255.0,7028.0
2442,2015-01-13,24.0,71.292,30.19498,71.292,41.689,866.0,255.0,7061.0
2443,2015-01-14,24.0,70.954,30.25039,70.954,41.149,775.0,247.0,6937.0
2444,2015-01-15,24.0,70.847,30.24842,70.847,41.16,827.0,457.0,7048.0
2445,2015-01-16,24.0,70.356,30.27133,70.356,40.651,839.0,440.0,6861.0
2446,2015-01-17,24.0,70.057,30.28621,70.057,40.339,777.0,419.0,6656.0
2447,2015-01-18,24.0,70.057,30.28621,70.057,40.339,820.0,419.0,6656.0
2448,2015-01-19,24.0,70.057,30.28621,70.057,40.339,829.0,423.0,6656.0
2449,2015-01-20,22.0,69.475,28.21775,69.475,40.005,768.0,473.0,5499.0
2450,2015-01-21,24.0,65.12,32.55258,65.12,36.426,948.0,538.0,6736.0
2451,2015-01-22,24.0,64.486,33.32736,64.486,35.818,944.0,511.0,6734.0
2452,2015-01-23,24.0,64.506,33.08427,64.506,35.825,925.0,494.0,6691.0
2453,2015-01-24,24.0,63.878,32.3983,63.878,35.19,902.0,479.0,6747.0
2454,2015-01-25,24.0,63.913,32.43786,63.913,35.247,891.0,479.0,6663.0
2455,2015-01-26,24.0,63.444,32.43154,63.444,34.872,887.0,474.0,5268.0
2456,2015-01-27,24.0,63.135,33.17402,63.135,34.575,944.0,638.0,3921.0
2457,2015-01-28,24.0,62.343,33.19739,62.343,33.758,928.0,475.0,6541.0
2458,2015-01-29,24.0,61.272,33.20164,61.272,32.627,925.0,473.0,6541.0
2459,2015-01-30,24.0,60.724,33.18728,60.724,32.109,899.0,453.0,6510.0
2460,2015-01-31,24.0,59.903,33.18904,59.903,31.24,886.0,518.0,3584.0
2461,2015-02-01,24.0,58.828,33.22098,58.828,30.149,914.0,532.0,5133.0
2462,2015-02-02,24.0,58.1,33.22117,58.1,29.525,876.0,449.0,6480.0
2463,2015-02-03,24.0,57.183,33.23499,57.183,28.604,873.0,764.0,3624.0
2464,2015-02-04,16.11,56.971,35.00688,56.971,28.46,554.0,480.0,29.0
2465,2015-02-05,2.23,31.979,28.97157,31.979,3.132,89.0,36.0,494.0
2466,2015-02-06,24.0,44.552,59.62437,44.552,16.018,1162.0,747.0,10192.0
2467,2015-02-07,24.0,54.678,33.3408,54.678,26.221,811.0,451.0,12060.0
2468,2015-02-08,17.11,56.168,24.17843,56.168,27.745,433.0,240.0,8355.0
2469,2015-02-09,11.98,55.87,26.43534,55.87,27.257,381.0,185.0,9989.0
2470,2015-02-10,24.0,55.366,33.18196,55.366,26.731,812.0,525.0,13559.0
2471,2015-02-11,24.0,55.446,33.21672,55.446,26.674,709.0,604.0,12803.0
2472,2015-02-12,24.0,55.602,33.22418,55.602,26.833,697.0,597.0,12817.0
2473,2015-02-13,24.0,55.195,32.80304,55.195,26.731,710.0,600.0,12683.0
2474,2015-02-14,24.0,55.78,33.32447,55.78,27.144,706.0,610.0,12925.0
2475,2015-02-15,24.0,55.547,32.56462,55.547,27.214,704.0,606.0,12815.0
2476,2015-02-16,24.0,56.45,33.27409,56.45,27.811,702.0,569.0,13126.0
2477,2015-02-17,24.0,56.53,31.13554,56.53,27.85,684.0,574.0,13172.0
2478,2015-02-18,24.0,57.018,33.294,57.018,28.348,716.0,551.0,8341.0
2479,2015-02-19,24.0,57.038,33.28384,57.038,28.364,724.0,562.0,8390.0
2480,2015-02-20,24.0,57.036,33.25429,57.036,28.091,707.0,637.0,5404.0
2481,2015-02-21,24.0,56.758,33.13726,56.758,28.062,690.0,607.0,8519.0
2482,2015-02-22,24.0,56.481,33.1873,56.481,27.786,717.0,596.0,8555.0
2483,2015-02-23,24.0,56.637,33.17726,56.637,27.934,716.0,561.0,8583.0
2484,2015-02-24,24.0,56.564,33.08713,56.564,27.652,699.0,573.0,8600.0
2485,2015-02-25,24.0,56.38,33.08282,56.38,27.638,706.0,578.0,8576.0
2486,2015-02-26,24.0,56.59,33.07758,56.59,27.869,705.0,527.0,7223.0
2487,2015-02-27,24.0,56.597,33.11314,56.597,27.912,709.0,695.0,8451.0
2488,2015-02-28,23.38,56.936,32.11212,56.936,28.105,671.0,659.0,8436.0
2489,2015-03-01,24.0,55.285,33.77713,55.285,26.603,716.0,697.0,8446.0
2490,2015-03-02,24.0,54.706,33.862,54.706,26.109,714.0,694.0,8416.0
2491,2015-03-03,24.0,54.723,33.95103,54.723,26.141,717.0,689.0,8378.0
2492,2015-03-04,24.0,53.758,32.04327,53.758,25.419,716.0,669.0,8472.0
2493,2015-03-05,24.0,54.274,34.18332,54.274,25.646,719.0,696.0,8472.0
2494,2015-03-06,24.0,54.122,34.25424,54.122,25.457,698.0,696.0,8588.0
2495,2015-03-07,24.0,54.106,34.36061,54.106,25.42,694.0,698.0,8601.0
2496,2015-03-08,24.0,53.827,33.65804,53.827,25.148,692.0,697.0,8591.0
2497,2015-03-09,24.0,53.484,34.58774,53.484,24.808,707.0,705.0,8594.0
2498,2015-03-10,24.0,53.008,34.80917,53.008,24.331,706.0,705.0,8597.0
2499,2015-03-11,24.0,52.808,34.94795,52.808,24.146,707.0,710.0,8600.0
2500,2015-03-12,24.0,52.425,35.10895,52.425,23.77,708.0,733.0,7274.0
2501,2015-03-13,24.0,52.147,35.23351,52.147,23.5,700.0,712.0,8592.0
2502,2015-03-14,24.0,51.696,35.46763,51.696,23.056,708.0,716.0,8612.0
2503,2015-03-15,24.0,51.508,35.57401,51.508,22.845,704.0,720.0,8701.0
2504,2015-03-16,24.0,51.184,35.65656,51.184,22.524,712.0,732.0,8783.0
2505,2015-03-17,24.0,50.529,35.71326,50.529,21.861,721.0,717.0,8697.0
2506,2015-03-18,24.0,50.025,35.52315,50.025,21.274,723.0,712.0,8606.0
2507,2015-03-19,24.0,50.708,34.87172,50.708,22.004,714.0,704.0,8660.0
2508,2015-03-20,24.0,50.33,34.88242,50.33,21.621,733.0,762.0,8596.0
2509,2015-03-21,24.0,49.799,34.87572,49.799,21.1,741.0,717.0,8627.0
2510,2015-03-22,8.13,51.97,11.63463,51.97,23.121,91.0,93.0,8522.0
2511,2015-03-23,0.0,108.254,0.83727,108.254,79.618,0.0,0.0,8505.0
2512,2015-03-24,0.0,110.39,0.84122,110.39,81.751,0.0,0.0,8457.0
2513,2015-03-25,9.0,51.369,13.30564,51.369,22.087,44.0,46.0,8413.0
2514,2015-03-26,24.0,51.779,35.3463,51.779,21.611,736.0,733.0,8753.0
2515,2015-03-27,24.0,51.56,35.00244,51.56,22.656,742.0,712.0,8758.0
2516,2015-03-28,24.0,51.112,34.93759,51.112,22.381,707.0,708.0,8763.0
2517,2015-03-29,24.0,50.216,33.42341,50.216,21.463,667.0,664.0,8409.0
2518,2015-03-30,24.0,49.884,34.18371,49.884,20.895,698.0,712.0,8687.0
2519,2015-03-31,24.0,49.367,35.00606,49.367,20.603,708.0,706.0,8688.0
2520,2015-04-01,24.0,48.944,35.06375,48.944,20.221,681.0,699.0,8593.0
2521,2015-04-02,24.0,48.526,35.21113,48.526,19.838,697.0,702.0,8623.0
2522,2015-04-03,24.0,48.297,35.24768,48.297,19.548,692.0,698.0,8679.0
2523,2015-04-04,24.0,48.316,35.34144,48.316,19.607,692.0,698.0,8644.0
2524,2015-04-05,24.0,48.238,35.31801,48.238,19.552,688.0,692.0,8682.0
2525,2015-04-06,24.0,48.187,35.34629,48.187,19.505,688.0,702.0,4147.0
2526,2015-04-07,24.0,48.135,35.14337,48.135,19.465,681.0,650.0,8565.0
2527,2015-04-08,24.0,47.963,35.12442,47.963,19.299,683.0,651.0,8440.0
2528,2015-04-09,24.0,47.876,35.09952,47.876,19.205,681.0,649.0,8459.0
2529,2015-04-10,24.0,47.618,35.10816,47.618,18.939,674.0,652.0,8559.0
2530,2015-04-11,24.0,47.406,35.12518,47.406,18.726,677.0,649.0,8532.0
2531,2015-04-12,24.0,47.312,35.15483,47.312,18.615,678.0,649.0,10475.0
2532,2015-04-13,24.0,47.117,35.16748,47.117,18.438,677.0,658.0,15149.0
2533,2015-04-14,24.0,47.359,35.3171,47.359,18.666,682.0,684.0,14701.0
2534,2015-04-15,24.0,47.388,34.55391,47.388,18.68,682.0,694.0,14414.0
2535,2015-04-16,24.0,47.646,35.30399,47.646,18.966,688.0,710.0,11220.0
2536,2015-04-17,24.0,47.894,34.60419,47.894,19.199,696.0,717.0,14645.0
2537,2015-04-18,24.0,48.218,34.58859,48.218,19.542,690.0,730.0,14742.0
2538,2015-04-19,24.0,48.772,34.54583,48.772,20.101,695.0,737.0,8967.0
2539,2015-04-20,24.0,48.956,35.28526,48.956,20.265,697.0,737.0,8895.0
2540,2015-04-21,24.0,48.987,35.28167,48.987,20.276,703.0,700.0,8750.0
2541,2015-04-22,24.0,48.914,35.27701,48.914,20.199,703.0,716.0,8830.0
2542,2015-04-23,24.0,48.786,35.25572,48.786,19.839,591.0,669.0,8813.0
2543,2015-04-24,24.0,48.788,35.26414,48.788,19.532,588.0,667.0,8705.0
2544,2015-04-25,24.0,48.514,35.25118,48.514,19.299,582.0,675.0,8713.0
2545,2015-04-26,24.0,48.195,35.29905,48.195,18.99,582.0,664.0,8744.0
2546,2015-04-27,24.0,48.332,35.30202,48.332,19.074,585.0,667.0,8761.0
2547,2015-04-28,24.0,48.655,35.09835,48.655,19.391,580.0,657.0,8727.0
2548,2015-04-29,24.0,48.45,35.10262,48.45,19.417,580.0,822.0,8745.0
2549,2015-04-30,24.0,48.054,35.13215,48.054,19.211,583.0,812.0,8761.0
2550,2015-05-01,24.0,47.851,35.14189,47.851,19.13,583.0,812.0,8761.0
2551,2015-05-02,24.0,47.68,35.13607,47.68,18.979,578.0,809.0,8752.0
2552,2015-05-03,24.0,47.731,35.11678,47.731,18.924,570.0,806.0,8696.0
2553,2015-05-04,24.0,47.616,35.12978,47.616,18.844,560.0,812.0,8638.0
2554,2015-05-05,24.0,47.418,35.12521,47.418,18.719,559.0,810.0,8627.0
2555,2015-05-06,24.0,47.364,35.08145,47.364,18.651,548.0,809.0,8629.0
2556,2015-05-07,24.0,46.91,35.08396,46.91,18.187,549.0,806.0,8619.0
2557,2015-05-08,24.0,46.827,35.09396,46.827,18.104,543.0,806.0,8626.0
2558,2015-05-09,24.0,46.731,35.12829,46.731,18.037,545.0,808.0,8654.0
2559,2015-05-10,24.0,46.556,35.21607,46.556,17.86,546.0,809.0,8642.0
2560,2015-05-11,24.0,46.636,35.24302,46.636,17.956,547.0,806.0,8563.0
2561,2015-05-12,24.0,46.646,35.26651,46.646,17.942,546.0,805.0,8542.0
2562,2015-05-13,24.0,46.388,35.18825,46.388,17.747,540.0,798.0,8529.0
2563,2015-05-14,24.0,46.183,35.18516,46.183,17.615,556.0,788.0,8536.0
2564,2015-05-15,24.0,46.168,35.17794,46.168,17.592,555.0,785.0,8533.0
2565,2015-05-16,24.0,45.985,35.18448,45.985,17.392,559.0,784.0,8530.0
2566,2015-05-17,24.0,45.912,35.18698,45.912,17.318,557.0,783.0,8477.0
2567,2015-05-18,24.0,45.935,35.19035,45.935,17.356,554.0,782.0,8457.0
2568,2015-05-19,24.0,45.787,35.26308,45.787,17.173,558.0,781.0,8452.0
2569,2015-05-20,24.0,45.528,35.28388,45.528,16.931,557.0,780.0,8427.0
2570,2015-05-21,24.0,45.765,35.27889,45.765,17.183,550.0,790.0,8444.0
2571,2015-05-22,24.0,45.56,35.24936,45.56,16.938,542.0,865.0,8434.0
2572,2015-05-23,24.0,45.395,35.25155,45.395,16.687,514.0,786.0,8374.0
2573,2015-05-24,24.0,45.667,35.27443,45.667,16.65,550.0,886.0,8390.0
2574,2015-05-25,24.0,45.486,35.28594,45.486,16.755,519.0,826.0,8373.0
2575,2015-05-26,24.0,45.448,35.29511,45.448,16.755,536.0,816.0,8396.0
2576,2015-05-27,24.0,45.572,34.52245,45.572,16.665,526.0,817.0,8358.0
2577,2015-05-28,24.0,45.428,34.52679,45.428,16.505,537.0,906.0,8350.0
2578,2015-05-29,24.0,45.808,35.19461,45.808,16.861,541.0,850.0,8370.0
2579,2015-05-30,24.0,45.628,35.10432,45.628,16.697,535.0,880.0,8349.0
2580,2015-05-31,24.0,45.606,34.35874,45.606,16.688,535.0,803.0,8372.0
2581,2015-06-01,24.0,42.623,37.9788,42.623,13.637,569.0,918.0,8433.0
2582,2015-06-02,24.0,38.756,41.18351,38.756,9.745,603.0,974.0,8377.0
2583,2015-06-03,24.0,38.177,41.17428,38.177,9.189,598.0,959.0,8268.0
2584,2015-06-04,24.0,37.358,42.16542,37.358,8.358,608.0,944.0,8433.0
2585,2015-06-05,24.0,35.718,44.20573,35.718,6.733,630.0,941.0,8913.0
2586,2015-06-06,24.0,35.792,44.17502,35.792,6.808,628.0,940.0,9054.0
2587,2015-06-07,13.32,41.381,23.98259,41.381,12.326,234.0,416.0,7401.0
2588,2015-06-08,24.0,37.201,42.24622,37.201,8.491,609.0,924.0,8729.0
2589,2015-06-09,24.0,34.345,46.12904,34.345,5.623,647.0,961.0,8846.0
2590,2015-06-10,24.0,31.256,67.51571,31.256,2.435,693.0,1103.0,8833.0
2591,2015-06-11,24.0,29.8,100.0,29.8,0.992,700.0,1224.0,8866.0
2592,2015-06-12,24.0,29.682,100.0,29.682,0.958,702.0,1128.0,8979.0
2593,2015-06-13,24.0,29.428,100.0,29.428,0.681,693.0,1119.0,7330.0
2594,2015-06-14,24.0,29.46,100.0,29.46,0.727,680.0,1176.0,8785.0
2595,2015-06-15,24.0,29.504,100.0,29.504,0.767,683.0,1146.0,8859.0
2596,2015-06-16,24.0,29.565,100.0,29.565,0.844,676.0,1163.0,8814.0
2597,2015-06-17,24.0,29.607,100.0,29.607,0.871,673.0,1169.0,8780.0
2598,2015-06-18,24.0,29.833,100.0,29.833,0.751,672.0,1147.0,10190.0
2599,2015-06-19,24.0,29.982,100.0,29.982,0.782,662.0,1117.0,14125.0
2600,2015-06-20,24.0,29.532,100.0,29.532,0.789,680.0,1152.0,14264.0
2601,2015-06-21,24.0,29.757,100.0,29.757,1.034,675.0,1177.0,13939.0
2602,2015-06-22,24.0,29.609,100.0,29.609,0.857,689.0,1193.0,14168.0
2603,2015-06-23,24.0,29.603,100.0,29.603,0.848,681.0,1208.0,14231.0
2604,2015-06-24,24.0,29.615,100.0,29.615,0.845,683.0,1221.0,14100.0
2605,2015-06-25,24.0,29.599,100.0,29.599,0.821,681.0,1247.0,14136.0
2606,2015-06-26,24.0,29.87,100.0,29.87,1.107,666.0,1242.0,14247.0
2607,2015-06-27,24.0,29.844,100.0,29.844,0.902,675.0,1260.0,11337.0
2608,2015-06-28,24.0,29.881,100.0,29.881,1.118,714.0,1292.0,8955.0
2609,2015-06-29,24.0,30.035,100.0,30.035,0.996,713.0,1239.0,8949.0
2610,2015-06-30,24.0,29.862,100.0,29.862,1.086,720.0,1203.0,8966.0
2611,2015-07-01,24.0,30.085,100.0,30.085,1.179,665.0,1281.0,9003.0
2612,2015-07-02,24.0,30.001,100.0,30.001,1.118,726.0,1263.0,9029.0
2613,2015-07-03,24.0,29.731,100.0,29.731,0.922,723.0,1263.0,6849.0
2614,2015-07-04,24.0,29.807,100.0,29.807,1.044,712.0,1245.0,8684.0
2615,2015-07-05,24.0,29.81,100.0,29.81,1.062,708.0,1207.0,8640.0
2616,2015-07-06,24.0,29.537,100.0,29.537,0.767,701.0,1208.0,8632.0
2617,2015-07-07,24.0,29.77,100.0,29.77,1.019,698.0,1239.0,8659.0
2618,2015-07-08,24.0,29.577,100.0,29.577,0.804,689.0,1155.0,8802.0
2619,2015-07-09,24.0,29.584,100.0,29.584,0.832,684.0,1113.0,8736.0
2620,2015-07-10,24.0,29.509,97.91667,29.509,0.771,679.0,1131.0,8772.0
2621,2015-07-11,24.0,29.727,97.91667,29.727,1.003,667.0,1116.0,8726.0
2622,2015-07-12,24.0,29.654,100.0,29.654,0.911,663.0,1096.0,8706.0
2623,2015-07-13,24.0,29.467,100.0,29.467,0.671,610.0,1134.0,8753.0
2624,2015-07-14,24.0,29.461,100.0,29.461,0.61,600.0,1122.0,8762.0
2625,2015-07-15,24.0,29.363,100.0,29.363,0.621,592.0,1100.0,8798.0
2626,2015-07-16,24.0,29.333,100.0,29.333,0.598,585.0,1096.0,8792.0
2627,2015-07-17,24.0,29.551,100.0,29.551,0.836,581.0,1095.0,8784.0
2628,2015-07-18,24.0,29.689,100.0,29.689,0.948,580.0,1169.0,8840.0
2629,2015-07-19,24.0,29.449,100.0,29.449,0.711,571.0,1182.0,9284.0
2630,2015-07-20,24.0,29.286,100.0,29.286,0.571,567.0,1173.0,9251.0
2631,2015-07-21,24.0,29.567,100.0,29.567,0.83,572.0,1180.0,9276.0
2632,2015-07-22,24.0,29.323,100.0,29.323,0.577,577.0,1181.0,9090.0
2633,2015-07-23,24.0,29.606,100.0,29.606,0.868,577.0,1179.0,9121.0
2634,2015-07-24,24.0,29.403,100.0,29.403,0.662,572.0,1185.0,9076.0
2635,2015-07-25,24.0,29.286,100.0,29.286,0.551,566.0,1180.0,9059.0
2636,2015-07-26,24.0,29.299,100.0,29.299,0.561,559.0,1176.0,9059.0
2637,2015-07-27,24.0,29.256,100.0,29.256,0.516,554.0,1177.0,9046.0
2638,2015-07-28,24.0,29.201,100.0,29.201,0.471,545.0,1164.0,9057.0
2639,2015-07-29,24.0,29.225,100.0,29.225,0.511,555.0,1324.0,8955.0
2640,2015-07-30,24.0,29.303,100.0,29.303,0.592,545.0,1173.0,8861.0
2641,2015-07-31,24.0,29.319,100.0,29.319,0.605,534.0,1173.0,8868.0
2642,2015-08-01,24.0,29.513,100.0,29.513,0.813,531.0,1171.0,8881.0
2643,2015-08-02,24.0,29.284,100.0,29.284,0.574,531.0,1174.0,8881.0
2644,2015-08-03,24.0,29.484,100.0,29.484,0.799,526.0,1172.0,8921.0
2645,2015-08-04,24.0,29.415,100.0,29.415,0.764,528.0,1173.0,8907.0
2646,2015-08-05,24.0,29.547,100.0,29.547,0.832,530.0,1169.0,8820.0
2647,2015-08-06,24.0,29.362,100.0,29.362,0.672,521.0,1175.0,8642.0
2648,2015-08-07,24.0,29.12,100.0,29.12,0.405,516.0,1174.0,8597.0
2649,2015-08-08,24.0,29.356,100.0,29.356,0.669,506.0,1176.0,8667.0
2650,2015-08-09,24.0,29.522,100.0,29.522,0.836,510.0,1174.0,8193.0
2651,2015-08-10,24.0,29.421,100.0,29.421,0.736,507.0,1174.0,8462.0
2652,2015-08-11,24.0,29.278,100.0,29.278,0.569,500.0,1116.0,8677.0
2653,2015-08-12,24.0,29.254,100.0,29.254,0.565,504.0,1160.0,8928.0
2654,2015-08-13,24.0,29.323,100.0,29.323,0.635,500.0,1157.0,8866.0
